Protein Unique ID,Module Assignment (Number),Module Assigment (Color),kME Dark Orange,kME Dark Turquoise,kME Brown,kME Red,kME Turquoise,kME Light Green,kME White,kME Black,kME Green Yellow,kME Cyan,kME Salmon,kME Dark Red,kME Pink,kME Tan,kME Magenta,kME Light Cyan,kME Royal Blue,kME Midnight Blue,kME Purple,kME Light Yellow,kME Grey60,kME Blue,kME Yellow,kME Dark Green,kME Dark Grey,kME Green,kME Orange,kME Grey,kME Table Sort Vector
CKB|NP_001814.2,M3,brown,-0.024220373,0.10131641,0.766788664,0.255686315,0.313735728,-0.118443958,0.098657242,0.437617786,0.08718355,0.313238238,-0.159804195,-0.438149118,-0.450377936,-0.056237275,-0.47633638,-0.378913391,-0.394914233,-0.629328683,-0.108122469,-0.269981973,-0.477462623,-0.435856961,-0.566132179,0.219919503,0.549321224,0.454484767,0.014201733,-0.256650371,brown|0.7668
RANBP1|NP_002873.1,M3,brown,0.205430636,0.186330448,0.765318939,0.484090855,0.370956614,-0.062087273,0.072393573,0.324166038,-0.040157713,0.155978456,-0.036588267,-0.617917327,-0.335544377,-0.050878435,-0.54207023,-0.300763108,-0.49250629,-0.793615508,-0.356135252,-0.218830823,-0.559280638,-0.364050158,-0.598584358,-0.092795217,0.465273127,0.419378306,-0.113991529,-0.501285631,brown|0.7653
PPA1|NP_066952.1,M3,brown,-0.089174301,0.349451767,0.763758749,0.637738969,0.802308397,0.073299391,-0.048882876,0.556309778,0.360985937,0.128814558,0.23448589,-0.65720936,-0.634813545,-0.296136323,-0.626757905,-0.440630917,-0.510462638,-0.523270924,-0.179753609,-0.644703183,-0.579660057,-0.700091125,-0.861127411,0.079522365,0.236740529,-0.01179575,-0.261736295,0.001849838,brown|0.7638
NUP210|NP_079199.2,M3,brown,-0.068051679,-0.106647918,0.763635211,0.546833487,0.573895441,0.136123637,-0.037834709,0.310029517,0.13641535,0.152078045,0.271741256,-0.677695174,-0.543616292,-0.225836785,-0.567851014,-0.307805242,-0.396326009,-0.474154848,-0.12035204,-0.327720679,-0.497897341,-0.464500328,-0.726378916,0.267535886,0.389045696,0.081139517,-0.054352883,0.084201734,brown|0.7636
IDH2|NP_002159.2,M3,brown,-0.467697089,-0.085649947,0.762179512,0.109408714,0.463999798,-0.056396923,-0.427057094,0.349294714,-0.046461818,-0.132952278,-0.03128103,-0.3244242,-0.603267716,-0.429784946,-0.568093258,-0.632801771,-0.684083213,-0.264456552,-0.040128314,-0.382482311,-0.514024613,-0.495829414,-0.438650757,0.484913499,0.294521209,0.024039294,-0.018294911,0.269490857,brown|0.7622
CTNNA2|NP_004380.2,M3,brown,-0.002925979,-0.150956273,0.76140528,0.407259032,0.455741965,0.098521622,0.092236738,0.361951431,-0.124785924,-0.169585468,-0.177512193,-0.550091419,-0.684627163,-0.494208884,-0.746568745,-0.379471433,-0.685237965,-0.690868612,-0.495167668,-0.093606948,-0.555622874,-0.400623244,-0.562049829,-0.033444374,0.132785791,0.524151568,0.236135232,-0.180773315,brown|0.7614
WDR1|NP_059830.1,M3,brown,0.163946338,0.013114334,0.755147734,0.511285779,0.300821924,-0.158717349,-0.143196467,-0.004491205,-0.353389825,-0.204183956,0.044556611,-0.604284993,-0.257170858,-0.176187636,-0.629127633,-0.399572192,-0.656406897,-0.705457616,-0.360092654,-0.095337276,-0.48442512,-0.163521214,-0.475875755,-0.102918783,0.496657125,0.379228488,-0.030327591,-0.321209842,brown|0.7551
APP|NP_001191231.1,M3,brown,-0.050521122,0.264500172,0.742451098,0.332671507,0.368638648,-0.077897435,-0.047096688,0.237160503,-0.237749,-0.405168065,-0.299460359,-0.276522411,-0.490865379,-0.534953827,-0.619433861,-0.556784476,-0.715286563,-0.744334395,-0.492333911,-0.134243674,-0.462722027,-0.407770387,-0.449205608,-0.128365687,0.142522156,0.421044097,0.077124733,-0.127942348,brown|0.7425
ADAM10|NP_001101.1,M3,brown,-0.435695717,-0.106659139,0.740346485,0.360360074,0.504980404,-0.091161157,-0.168628469,0.373290789,0.251073819,0.120756833,0.155365613,-0.527326536,-0.569887377,-0.271487188,-0.374366312,-0.534386952,-0.445646943,-0.276375329,0.027497376,-0.353971789,-0.502906893,-0.514651744,-0.53274059,0.538199195,0.392376207,-0.047859919,0.14700364,0.140654714,brown|0.7403
PFN2|NP_444252.1,M3,brown,-0.239301845,-0.005003302,0.739801345,0.191448692,0.342938968,-0.089219339,0.09379634,0.446136733,0.0547764,0.228436094,-0.142344492,-0.482886043,-0.503525918,-0.164499434,-0.350530349,-0.348162526,-0.404029972,-0.652596842,-0.193836661,-0.221597687,-0.574830715,-0.516397368,-0.563324349,0.217867854,0.368007455,0.35793325,0.068458595,-0.235871615,brown|0.7398
SLC16A1|NP_001159968.1,M3,brown,-0.080628419,-0.203316162,0.738972728,0.373325807,0.371457211,-0.012719603,-0.195794504,0.146262643,-0.205476528,-0.340855376,-0.145853928,-0.385603355,-0.601562238,-0.500157796,-0.789199358,-0.602162175,-0.743113041,-0.43980002,-0.27405928,0.028420578,-0.37050992,-0.223093351,-0.398206091,0.077848288,0.326965142,0.45600603,0.329166622,0.009609173,brown|0.739
HSD17B10|NP_004484.1,M3,brown,-0.294581063,0.021419922,0.737991642,0.502005878,0.681430184,0.128962151,-0.202330808,0.381272836,0.110961754,-0.153541297,0.145026767,-0.563130411,-0.683303163,-0.538146625,-0.658021857,-0.528451425,-0.671310693,-0.35183381,-0.1861735,-0.496575872,-0.570427151,-0.555012308,-0.638629017,0.245753415,0.069502827,-0.020153767,-0.013303691,0.241721713,brown|0.738
CLIC4|NP_039234.1,M3,brown,-0.01362453,0.117098414,0.730477738,0.488727247,0.695753693,0.334660832,0.166078734,0.750842807,0.392168306,0.119121053,-0.082933125,-0.529287797,-0.692704425,-0.423920601,-0.651537786,-0.352423526,-0.486547398,-0.641805739,-0.414108343,-0.404969126,-0.594877494,-0.734989322,-0.782602463,0.232562427,0.115408904,0.260012806,-0.172947755,-0.180659342,brown|0.7305
NANS|NP_061819.2,M3,brown,-0.34791313,0.18041025,0.72772914,0.389320983,0.667423737,0.114336297,-0.04339761,0.540017186,0.32664244,0.119900313,0.136800193,-0.537908576,-0.642034822,-0.367763211,-0.346853459,-0.43034233,-0.396553327,-0.510271271,-0.219158638,-0.401670951,-0.657647299,-0.728301242,-0.684414786,0.22271067,0.082160779,-0.103949328,-0.103021351,0.04604319,brown|0.7277
SPTBN2|NP_008877.1,M3,brown,0.105903371,-0.073150267,0.710979757,0.307221298,0.281011708,0.067323254,0.109818974,0.369152198,-0.135906425,-0.090495022,-0.277483243,-0.430960021,-0.409545154,-0.310731692,-0.594937027,-0.332822134,-0.582459145,-0.763062255,-0.495442934,-0.059857417,-0.515156846,-0.357807471,-0.464501497,0.13634559,0.311717943,0.551099593,0.006966404,-0.39573875,brown|0.711
GRPEL1|NP_079472.1,M3,brown,-0.148175228,-0.280367151,0.704082491,0.120957003,0.175182353,-0.083434195,-0.402994052,-0.097732631,-0.564431461,-0.44430503,-0.240285396,-0.228073999,-0.470955496,-0.454832793,-0.804874144,-0.601083179,-0.816476669,-0.337240782,-0.152696034,0.046617909,-0.277791303,-0.039481939,-0.24341037,0.044441118,0.378639033,0.519911186,0.299677698,0.152929045,brown|0.7041
SMC1A|NP_006297.2,M3,brown,-0.311476732,0.095229306,0.696569135,0.221243043,0.48000635,-0.124923815,0.071126485,0.515004306,0.170929066,-0.179336963,-0.421377367,-0.295036862,-0.516837509,-0.481451697,-0.306526252,-0.603238032,-0.537319992,-0.740647227,-0.47758628,-0.347922204,-0.614667388,-0.687457506,-0.556442532,0.298429981,0.229605404,0.383296986,0.113254478,-0.160043216,brown|0.6966
SNX12|NP_037478.2,M3,brown,-0.348874092,-0.213356267,0.695122082,0.360309593,0.502939394,0.228834412,-0.091789348,0.291722711,0.090137408,-0.04105938,0.005098609,-0.399908427,-0.736724181,-0.521984654,-0.639216238,-0.497813661,-0.506465181,-0.207063588,0.004901069,-0.215742593,-0.363220389,-0.402290511,-0.543684147,0.315280272,0.147437331,0.199481041,0.321436195,0.388425883,brown|0.6951
UBB|NP_061828.1,M3,brown,-0.176666894,0.082867945,0.690299857,0.246842796,0.415675955,0.165984139,0.216070886,0.553055929,0.293030848,0.517855223,0.032578924,-0.427754805,-0.65040371,-0.138611277,-0.466096277,-0.251729013,-0.208555781,-0.401268575,0.12061297,-0.294282088,-0.42569114,-0.529892934,-0.645501456,0.295514421,0.284032669,0.248303495,0.000894665,0.075378979,brown|0.6903
EHD1|NP_006786.2,M3,brown,-0.447321586,-0.127010057,0.68975209,0.198951195,0.237185017,-0.216228255,-0.06432776,0.146999644,-0.262586223,-0.163282718,-0.151625687,-0.437662313,-0.512915215,-0.344690795,-0.426251105,-0.452660971,-0.610199565,-0.514706013,-0.172583082,-0.010461606,-0.400144378,-0.304637806,-0.408872752,0.015886926,0.275585095,0.397787661,0.387527403,-0.139207308,brown|0.6898
KIAA0513|NP_055547.1,M3,brown,0.184885635,0.016527035,0.686763019,0.406567768,0.493254338,-0.006463777,-0.435170266,0.03424112,-0.163238113,-0.151304098,0.082252372,-0.470270971,-0.288966046,-0.165373881,-0.711929263,-0.561244107,-0.628563732,-0.443042249,-0.190606869,-0.309677798,-0.513018962,-0.23054655,-0.519931119,0.015525157,0.538604843,0.237773132,-0.280922486,-0.026480777,brown|0.6868
MACF1|NP_036222.3,M3,brown,0.037955639,-0.008064442,0.683552895,0.19148324,0.339589861,0.157731407,0.01824024,0.530895135,0.181429497,0.137922211,-0.158093789,-0.190899624,-0.598906849,-0.258489562,-0.700315938,-0.382437428,-0.388980164,-0.377472806,-0.09642591,-0.049065085,-0.215877314,-0.40527309,-0.469645238,0.364264848,0.429062,0.374860546,0.015199534,-0.015382756,brown|0.6836
LASP1|NP_006139.1,M3,brown,-0.59249782,-0.260335288,0.680965367,-0.006739584,0.238184534,-0.180608775,-0.234625159,0.112383402,-0.183470748,-0.187426331,-0.289801889,-0.181027515,-0.550858806,-0.428723173,-0.433504558,-0.690933558,-0.576218075,-0.283386636,0.051525137,-0.069565341,-0.342911875,-0.316095013,-0.345561776,0.381668581,0.409956368,0.407940809,0.412219723,0.255919798,brown|0.681
SH3GL3|NP_003018.3,M3,brown,-0.409317219,0.037612374,0.678853713,0.146367081,0.479917248,0.055988588,-0.142146474,0.389207083,0.004449787,-0.039022045,0.033724444,-0.367046711,-0.760601009,-0.495473964,-0.512862718,-0.511357961,-0.544075856,-0.382967828,-0.104711549,-0.107278585,-0.596989376,-0.513017826,-0.446651153,0.09516137,-0.033904856,0.072647267,0.064066827,0.185344468,brown|0.6789
APEH|NP_001631.3,M3,brown,-0.277434164,0.213938702,0.671980484,0.401635521,0.680438476,-0.034353936,-0.188180608,0.481982073,0.263968188,-0.014398535,-0.032898495,-0.56859522,-0.49776938,-0.314970062,-0.311444139,-0.546994538,-0.55702436,-0.581716348,-0.384898851,-0.50722213,-0.770907314,-0.680742386,-0.622220026,0.018222572,0.116438635,0.02437785,-0.096177975,-0.23979302,brown|0.672
CHDH|NP_060867.2,M3,brown,-0.231278641,0.011673549,0.671985243,0.242516593,0.169075612,-0.320434558,-0.076743431,0.138465463,-0.177075749,-0.14037701,-0.158867195,-0.36418355,-0.326783749,-0.225753302,-0.327465529,-0.471161465,-0.539338162,-0.531144114,-0.222950046,-0.06986517,-0.388691769,-0.255590701,-0.289059064,0.147542069,0.396739996,0.300939158,0.283564906,-0.221342243,brown|0.672
IDH1|NP_005887.2,M3,brown,-0.529115451,0.117547606,0.665435882,0.158106765,0.358696742,-0.209210164,-0.319286553,0.232919019,-0.059460353,-0.169936861,0.018295866,-0.261372733,-0.433783392,-0.376111929,-0.384849136,-0.579022985,-0.587384693,-0.22935283,0.04843593,-0.457100594,-0.376135316,-0.446096676,-0.378344624,0.477911672,0.268503584,-0.089923232,-0.021987057,0.299107936,brown|0.6654
CD81|NP_004347.1,M3,brown,-0.066186561,-0.023784013,0.665258507,0.51500828,0.740983747,0.274906872,0.131904181,0.705243056,0.363558642,0.104237772,0.032641222,-0.657358706,-0.764535293,-0.407869921,-0.637582928,-0.261876761,-0.496487748,-0.570995481,-0.42873176,-0.386272584,-0.597091932,-0.686527963,-0.786702192,0.057811852,0.02608555,0.217295909,-0.019787022,-0.181875761,brown|0.6653
TCEB1|NP_001191793.1,M3,brown,-0.033514715,-0.18403158,0.66248727,0.261932774,0.31458535,-0.069739169,-0.328276941,0.1270567,-0.237032322,-0.081327016,-0.048676969,-0.503425037,-0.402761114,-0.171420058,-0.621818365,-0.434855766,-0.670250593,-0.398335241,-0.22331944,-0.110060728,-0.478437274,-0.166398771,-0.351016328,-0.035938202,0.381051061,0.341223778,0.125099082,-0.237693047,brown|0.6625
PAK1|NP_001122092.1,M3,brown,-0.173940552,0.029315881,0.659318905,0.200226726,0.336737939,-0.34606154,-0.58284005,0.03469641,-0.381091498,-0.516716547,-0.078592539,-0.34015874,-0.272702616,-0.35365912,-0.573509525,-0.716696422,-0.88408453,-0.45180104,-0.307535887,-0.231286468,-0.546753738,-0.241837122,-0.252852778,0.102799664,0.386615825,0.151339334,-0.139905774,-0.125009026,brown|0.6593
SYN1|NP_008881.2,M3,brown,-0.319530772,-0.008764276,0.658358183,0.077877406,0.57210315,0.088539372,-0.301202293,0.420041321,0.167419054,0.086249455,-0.019859329,-0.225057873,-0.655607621,-0.352258006,-0.594702021,-0.571635283,-0.451948839,-0.202143157,0.119310851,-0.489497574,-0.443657627,-0.564907411,-0.5952925,0.431127706,0.318952751,0.09967759,-0.175725779,0.467925602,brown|0.6584
MTHFD1|NP_005947.3,M3,brown,-0.065981907,0.007783329,0.65530195,0.085602664,0.034541496,-0.301331303,-0.073325518,0.163658748,-0.243235787,0.194554557,-0.138474995,-0.351755047,-0.155947789,0.099262878,-0.392839836,-0.334398079,-0.443899312,-0.517458609,0.013563064,-0.153689041,-0.349023317,-0.176963453,-0.33064978,0.275744015,0.689251547,0.43975188,-0.08393731,-0.343503595,brown|0.6553
CSTB|NP_000091.1,M3,brown,0.051681013,-0.118245247,0.653287347,0.57145264,0.470977302,0.092593046,0.079203345,0.406187875,0.231139694,0.362685834,0.38764418,-0.773607293,-0.467852132,-0.009945243,-0.469699208,-0.067182353,-0.278796709,-0.421133589,-0.117475128,-0.246527586,-0.437910773,-0.380368729,-0.626553315,0.199020197,0.358518048,0.012136909,-0.03323976,-0.21241504,brown|0.6533
HYOU1|NP_006380.1,M3,brown,0.358676212,0.259328773,0.649963932,0.485748692,0.385845312,0.151845358,0.062180814,0.368579663,0.082913191,0.084250976,-0.05239692,-0.363902702,-0.281892441,-0.090046668,-0.718124475,-0.262644626,-0.410413006,-0.581301644,-0.240968399,-0.267247735,-0.225316472,-0.340899556,-0.619333581,0.077692345,0.519260437,0.394189839,-0.319641632,-0.287945497,brown|0.65
CORO1A|NP_001180262.1,M3,brown,-0.158734182,-0.171484228,0.627634864,0.461188173,0.527860481,-0.090713972,-0.461240275,0.050354305,-0.240778197,-0.547221977,0.133814742,-0.564145487,-0.412866758,-0.496944798,-0.593852803,-0.551404634,-0.816707157,-0.407139688,-0.434927596,-0.244495687,-0.573406205,-0.290042492,-0.393407688,0.053180721,0.147319225,0.00400418,0.011754308,0.005329079,brown|0.6276
NCDN|NP_055099.1,M3,brown,-0.322835754,-0.056688991,0.627500303,0.284067718,0.363253303,-0.106843154,-0.434905917,0.01747256,-0.082547724,-0.067167686,0.265000985,-0.37083269,-0.400972872,-0.193019094,-0.538697711,-0.545524424,-0.501858564,-0.06945456,0.224503156,-0.181064826,-0.247925265,-0.208169019,-0.392473123,0.284655351,0.478209266,-0.046123908,0.007511561,0.270768097,brown|0.6275
CPNE6|NP_006023.1,M3,brown,-0.146606061,-0.027696628,0.617530533,0.144009039,0.386065288,0.065519885,-0.011408684,0.409945934,0.041703154,-0.090698089,-0.351072833,-0.13549225,-0.623766165,-0.414032776,-0.729338837,-0.532842954,-0.532286331,-0.388759901,-0.089707279,-0.164107386,-0.221912947,-0.410714579,-0.535980481,0.191272909,0.361215427,0.596143839,0.126354977,0.087542491,brown|0.6175
PRDX5|NP_036226.1,M3,brown,0.07033676,0.010690429,0.616904561,0.227675203,0.308276116,0.15079682,-0.164044774,0.13632955,-0.312064506,-0.279944994,-0.066871394,-0.297623871,-0.450462933,-0.450294358,-0.653609928,-0.38857208,-0.612696585,-0.514358777,-0.351801447,-0.012124786,-0.49278317,-0.242155497,-0.316188279,-0.038110951,0.039259342,0.251141281,-0.111264699,0.025893159,brown|0.6169
NUDC|NP_006591.1,M3,brown,-0.188375892,0.196720619,0.616438392,0.23134352,0.545911127,-0.159220795,-0.628629588,0.070599162,-0.087001556,-0.301553557,0.007444894,-0.241346991,-0.278750948,-0.308167118,-0.507531682,-0.750578649,-0.648617027,-0.26410476,-0.042797417,-0.616876703,-0.503131269,-0.393664346,-0.462463431,0.224460052,0.412341188,-0.028576221,-0.340418701,0.325574211,brown|0.6164
OTUB1|NP_060140.2,M3,brown,-0.22380225,-0.066978644,0.615866631,0.488194235,0.484437881,-0.243107433,-0.196947253,0.203073117,-0.13741889,-0.450039812,0.072314022,-0.611000816,-0.47304387,-0.49947461,-0.495615329,-0.525230083,-0.791577608,-0.525601916,-0.454057232,-0.247324265,-0.628270805,-0.366437057,-0.393159614,0.05642319,0.07664306,0.087574933,0.117818607,-0.164512333,brown|0.6159
GSTM3|NP_000840.2,M3,brown,-0.007908758,0.168845203,0.615607684,0.320130015,0.515288772,0.075623787,0.041155412,0.432006352,0.196555299,0.410570497,0.204808707,-0.571963231,-0.459921083,-0.031256941,-0.396632747,-0.186310898,-0.254039625,-0.495104071,-0.052431802,-0.464655075,-0.59401666,-0.518503401,-0.671075368,0.082040508,0.249254887,0.067917958,-0.318117224,-0.049407244,brown|0.6156
IARS|NP_002152.2,M3,brown,-0.037011834,-0.204871484,0.607056573,0.005880169,0.048491281,-0.157368789,-0.327528231,-0.006980639,-0.282766487,-0.054453599,-0.261878221,-0.100759668,-0.272055619,-0.09515616,-0.563064917,-0.519089954,-0.493092481,-0.221274779,0.06119458,0.018113766,-0.15159359,-0.011879587,-0.174840536,0.259999408,0.660708232,0.488537212,0.22144213,0.033774792,brown|0.6071
RPL17-C18ORF32|NP_001186284.1,M3,brown,-0.310291239,-0.131280219,0.605504346,-0.067091401,0.220377281,0.058397412,-0.282974398,0.137091963,-0.308409257,-0.464013192,-0.522738205,0.072347993,-0.558665789,-0.619597791,-0.623982711,-0.637423147,-0.670348323,-0.317881628,-0.235903548,0.0075768,-0.219235077,-0.264215419,-0.230848507,0.12098769,0.145444488,0.501557242,0.349292716,0.270095219,brown|0.6055
EPB41L2|NP_001186318.1,M3,brown,0.01235177,0.077962834,0.578631361,0.422631799,0.184773186,-0.3975192,-0.182636025,0.027501376,-0.35336145,-0.175676938,0.190115678,-0.590786474,-0.226343907,-0.108688869,-0.514074021,-0.296178438,-0.68876871,-0.42248355,-0.190143672,-0.230804327,-0.406688337,-0.065491227,-0.24089945,-0.04835703,0.300982974,0.116735411,0.015314795,-0.298886665,brown|0.5786
UGGT1|NP_064505.1,M3,brown,0.249847847,0.431963999,0.569576641,0.355094138,0.403418877,-0.042566305,-0.210877849,0.180375949,0.035773186,0.105096089,0.124541159,-0.353967158,-0.246249568,-0.014396611,-0.489159596,-0.356146688,-0.39175527,-0.423023671,-0.151299984,-0.332930666,-0.420481971,-0.292090704,-0.410311565,-0.171452227,0.307494275,0.033270965,-0.340442049,-0.16464961,brown|0.5696
CYCS|NP_061820.1,M3,brown,-0.431129926,-0.0961103,0.558436802,-0.062054884,0.264489614,0.087034563,-0.38920327,-0.086836261,-0.385393096,-0.36691084,-0.380293795,-0.04203345,-0.402298476,-0.523683445,-0.385240035,-0.62620228,-0.57034229,-0.295494049,-0.115180362,-0.189278046,-0.413507051,-0.255978359,-0.283280627,0.01822599,0.069294929,0.326481208,0.210713506,0.418110998,brown|0.5584
PAFAH1B1|NP_000421.1,M3,brown,-0.124606216,0.11056065,0.550514753,0.181564019,0.324538417,-0.004581944,-0.112165343,0.270400919,0.257408754,0.498988347,0.188189786,-0.348525944,-0.276292099,0.098661062,-0.212278667,-0.288012651,-0.111152036,-0.156826406,0.265830897,-0.481397723,-0.40056853,-0.359860523,-0.432417137,0.455263278,0.439891642,-0.092230694,-0.198560605,0.187778453,brown|0.5505
C14orf159|NP_079228.4,M3,brown,-0.23883761,-0.108336777,0.548057795,0.257235981,0.30771801,-0.218080412,-0.572607761,-0.081334049,-0.461718777,-0.752386378,-0.125817419,-0.314635384,-0.249385284,-0.527325823,-0.520537192,-0.648607455,-0.916225921,-0.35890051,-0.442673239,-0.172114769,-0.463339865,-0.153902644,-0.152443894,0.03036948,0.132344274,0.106774382,0.079619114,-0.045418014,brown|0.5481
HIST1H4B|NP_003535.1,M3,brown,-0.258532529,-0.235077337,0.533259736,0.109442041,0.279645606,0.060906603,0.174308711,0.383611888,0.155876233,0.254533971,-0.307627282,-0.307983335,-0.448844467,-0.159372581,-0.30311086,-0.284099391,-0.244169707,-0.407049052,-0.052540082,-0.239033488,-0.329245649,-0.410893769,-0.529391836,0.320181514,0.37649806,0.5245689,0.258006567,-0.056372638,brown|0.5333
PDK2|NP_002602.2,M3,brown,-0.125911346,0.043858564,0.519387417,0.173173316,0.033298212,-0.373779633,-0.303125591,-0.029330813,-0.533774387,-0.46239258,-0.079840791,-0.286390713,-0.155178248,-0.23347217,-0.487720189,-0.336388375,-0.749085268,-0.391528641,-0.294295549,-0.049401933,-0.20130767,-0.030560287,-0.089228421,-0.03308089,0.266785476,0.196418056,0.07891519,-0.28435359,brown|0.5194
AP3M2|NP_006794.1,M3,brown,0.401185743,0.107127742,0.517874846,0.390724741,0.311170811,0.214466506,-0.033736468,0.175363449,-0.175470198,-0.234980471,-0.188570157,-0.372368216,-0.200397974,-0.264756519,-0.480077373,-0.229550331,-0.485839079,-0.727625536,-0.687398758,-0.003605349,-0.517031607,-0.224212604,-0.335117999,-0.296182947,0.064481717,0.352616783,-0.141826997,-0.454585586,brown|0.5179
